 4.46400000e-06  1.27346384e+00  4.46400000e-06  1.27336733e+00  4.46400000e-06  1.62000000e+00 
 4.51400000e-06  1.27550914e+00  4.51400000e-06  1.27336733e+00  4.51400000e-06  1.62000000e+00 
 4.56400000e-06  1.27457992e+00  4.56400000e-06  1.27336733e+00  4.56400000e-06  1.62000000e+00 
 4.61400000e-06  1.27160404e+00  4.61400000e-06  1.27336733e+00  4.61400000e-06  1.62000000e+00 
 4.66400000e-06  1.27161407e+00  4.66400000e-06  1.27336733e+00  4.66400000e-06  1.62000000e+00 
 4.71400000e-06  1.27542070e+00  4.71400000e-06  1.27336733e+00  4.71400000e-06  1.62000000e+00 
 4.76400000e-06  1.27689884e+00  4.76400000e-06  1.27336733e+00  4.76400000e-06  1.62000000e+00 
 4.81400000e-06  1.27263665e+00  4.81400000e-06  1.27336733e+00  4.81400000e-06  1.62000000e+00 
 4.86400000e-06  1.26904773e+00  4.86400000e-06  1.27336733e+00  4.86400000e-06  1.62000000e+00 
 4.91400000e-06  1.27309743e+00  4.91400000e-06  1.27336733e+00  4.91400000e-06  1.62000000e+00 
 4.96400000e-06  1.27925964e+00  4.96400000e-06  1.27336733e+00  4.96400000e-06  1.62000000e+00 
 5.01400000e-06  1.27654924e+00  5.01400000e-06  1.27336733e+00  5.01400000e-06  1.62000000e+00 
 5.06400000e-06  1.26760203e+00  5.06400000e-06  1.27336733e+00  5.06400000e-06  1.62000000e+00 
 5.11400000e-06  1.26749375e+00  5.11400000e-06  1.27336733e+00  5.11400000e-06  1.62000000e+00 
 5.16400000e-06  1.27892761e+00  5.16400000e-06  1.27336733e+00  5.16400000e-06  1.62000000e+00 
 5.21400000e-06  1.28349452e+00  5.21400000e-06  1.27336733e+00  5.21400000e-06  1.62000000e+00 
 5.26400000e-06  1.27084494e+00  5.26400000e-06  1.27336733e+00  5.26400000e-06  1.62000000e+00 
 5.31400000e-06  1.25981754e+00  5.31400000e-06  1.27336733e+00  5.31400000e-06  1.62000000e+00 
 5.36400000e-06  1.27179695e+00  5.36400000e-06  1.27336733e+00  5.36400000e-06  1.62000000e+00 
 5.41400000e-06  1.29048228e+00  5.41400000e-06  1.27336733e+00  5.41400000e-06  1.62000000e+00 
 5.46400000e-06  1.28290480e+00  5.46400000e-06  1.27336733e+00  5.46400000e-06  1.62000000e+00 
 5.51400000e-06  1.25599715e+00  5.51400000e-06  1.27336733e+00  5.51400000e-06  1.62000000e+00 
 5.56400000e-06  1.25443700e+00  5.56400000e-06  1.27336733e+00  5.56400000e-06  1.62000000e+00 
 5.61400000e-06  1.28864022e+00  5.61400000e-06  1.27336733e+00  5.61400000e-06  1.62000000e+00 
 5.66400000e-06  1.30369291e+00  5.66400000e-06  1.27336733e+00  5.66400000e-06  1.62000000e+00 
 5.71400000e-06  1.26754254e+00  5.71400000e-06  1.27336733e+00  5.71400000e-06  1.62000000e+00 
 5.76400000e-06  1.23179895e+00  5.76400000e-06  1.27336733e+00  5.76400000e-06  1.62000000e+00 
 5.81400000e-06  1.26455817e+00  5.81400000e-06  1.27336733e+00  5.81400000e-06  1.62000000e+00 
 5.86400000e-06  1.32201171e+00  5.86400000e-06  1.27336733e+00  5.86400000e-06  1.62000000e+00 
 5.91364101e-06  1.30654276e+00  5.91364101e-06  1.27336732e+00  5.91364101e-06  1.62000000e+00 
 5.95870926e-06  1.23449300e+00  5.95870926e-06  1.27336732e+00  5.95870926e-06  1.62000000e+00 
 6.00290688e-06  1.20034741e+00  6.00290688e-06  1.27336733e+00  6.00290688e-06  1.62000000e+00 
 6.04979780e-06  1.27869284e+00  6.04979780e-06  1.27336734e+00  6.04979780e-06  1.62000000e+00 
 6.08205308e-06  1.35219869e+00  6.08205308e-06  1.27336733e+00  6.08205308e-06  1.62000000e+00 
 6.11100400e-06  1.36429943e+00  6.11100400e-06  1.27336734e+00  6.11100400e-06  1.62000000e+00 
 6.14199071e-06  1.31689685e+00  6.14199071e-06  1.27336734e+00  6.14199071e-06  1.62000000e+00 
 6.18382097e-06  1.20360372e+00  6.18382097e-06  1.27336733e+00  6.18382097e-06  1.62000000e+00 
 6.23010146e-06  1.13803064e+00  6.23010146e-06  1.27336733e+00  6.23010146e-06  1.62000000e+00 
 6.27231396e-06  1.25119749e+00  6.27231396e-06  1.27336733e+00  6.27231396e-06  1.62000000e+00 
 6.30620051e-06  1.38986418e+00  6.30620051e-06  1.27336733e+00  6.30620051e-06  1.62000000e+00 
 6.32894634e-06  1.42982428e+00  6.32894634e-06  1.27336734e+00  6.32894634e-06  1.62000000e+00 
 6.35529441e-06  1.41105474e+00  6.35529441e-06  1.27336734e+00  6.35529441e-06  1.62000000e+00 
 6.39063284e-06  1.31539860e+00  6.39063284e-06  1.27336734e+00  6.39063284e-06  1.62000000e+00 
