 1.65600000e+00  1.27323961e+00  1.65600000e+00  1.65600000e+00 
 1.65700000e+00  1.27323746e+00  1.65700000e+00  1.65700000e+00 
 1.65800000e+00  1.27323537e+00  1.65800000e+00  1.65800000e+00 
 1.65900000e+00  1.27323335e+00  1.65900000e+00  1.65900000e+00 
 1.66000000e+00  1.27323138e+00  1.66000000e+00  1.66000000e+00 
 1.66100000e+00  1.27322948e+00  1.66100000e+00  1.66100000e+00 
 1.66200000e+00  1.27322763e+00  1.66200000e+00  1.66200000e+00 
 1.66300000e+00  1.27322584e+00  1.66300000e+00  1.66300000e+00 
 1.66400000e+00  1.27322411e+00  1.66400000e+00  1.66400000e+00 
 1.66500000e+00  1.27322244e+00  1.66500000e+00  1.66500000e+00 
 1.66600000e+00  1.27322082e+00  1.66600000e+00  1.66600000e+00 
 1.66700000e+00  1.27321925e+00  1.66700000e+00  1.66700000e+00 
 1.66800000e+00  1.27321774e+00  1.66800000e+00  1.66800000e+00 
 1.66900000e+00  1.27321628e+00  1.66900000e+00  1.66900000e+00 
 1.67000000e+00  1.27321487e+00  1.67000000e+00  1.67000000e+00 
 1.67100000e+00  1.27321351e+00  1.67100000e+00  1.67100000e+00 
 1.67200000e+00  1.27321219e+00  1.67200000e+00  1.67200000e+00 
 1.67300000e+00  1.27321093e+00  1.67300000e+00  1.67300000e+00 
 1.67400000e+00  1.27320971e+00  1.67400000e+00  1.67400000e+00 
 1.67500000e+00  1.27320854e+00  1.67500000e+00  1.67500000e+00 
 1.67600000e+00  1.27320741e+00  1.67600000e+00  1.67600000e+00 
 1.67700000e+00  1.27320633e+00  1.67700000e+00  1.67700000e+00 
 1.67800000e+00  1.27320529e+00  1.67800000e+00  1.67800000e+00 
 1.67900000e+00  1.27320429e+00  1.67900000e+00  1.67900000e+00 
 1.68000000e+00  1.27320333e+00  1.68000000e+00  1.68000000e+00 
 1.68100000e+00  1.27320241e+00  1.68100000e+00  1.68100000e+00 
 1.68200000e+00  1.27320153e+00  1.68200000e+00  1.68200000e+00 
 1.68300000e+00  1.27320069e+00  1.68300000e+00  1.68300000e+00 
 1.68400000e+00  1.27319988e+00  1.68400000e+00  1.68400000e+00 
 1.68500000e+00  1.27319911e+00  1.68500000e+00  1.68500000e+00 
 1.68600000e+00  1.27319838e+00  1.68600000e+00  1.68600000e+00 
 1.68700000e+00  1.27319768e+00  1.68700000e+00  1.68700000e+00 
 1.68800000e+00  1.27319702e+00  1.68800000e+00  1.68800000e+00 
 1.68900000e+00  1.27319638e+00  1.68900000e+00  1.68900000e+00 
 1.69000000e+00  1.27319578e+00  1.69000000e+00  1.69000000e+00 
 1.69100000e+00  1.27319522e+00  1.69100000e+00  1.69100000e+00 
 1.69200000e+00  1.27319468e+00  1.69200000e+00  1.69200000e+00 
 1.69300000e+00  1.27319417e+00  1.69300000e+00  1.69300000e+00 
 1.69400000e+00  1.27319369e+00  1.69400000e+00  1.69400000e+00 
 1.69500000e+00  1.27319324e+00  1.69500000e+00  1.69500000e+00 
 1.69600000e+00  1.27319281e+00  1.69600000e+00  1.69600000e+00 
 1.69700000e+00  1.27319242e+00  1.69700000e+00  1.69700000e+00 
 1.69800000e+00  1.27319205e+00  1.69800000e+00  1.69800000e+00 
 1.69900000e+00  1.27319170e+00  1.69900000e+00  1.69900000e+00 
 1.70000000e+00  1.27319138e+00  1.70000000e+00  1.70000000e+00 
 1.70100000e+00  1.27319109e+00  1.70100000e+00  1.70100000e+00 
